"price","dateSold","address","suburb","state","beds","baths","parking","propertyType","landSize","yearSold","monthSold"
1575000,2023-10-02,"Level 11, 2111/2-14 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2023","10"
765000,2023-09-08,"321/15 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","09"
740000,2023-10-03,"316/15 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",131,"2023","10"
1422160,2023-10-17,"9/68 the Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2023","10"
1820000,2023-10-02,"55/114 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","10"
775000,2023-10-25,"104/220 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",5000,"2023","10"
715000,2023-10-24,"2/10 Stanley Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2023","10"
1300000,2023-09-05,"1/59 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2023","09"
895000,2023-06-26,"36/1941 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","06"
2250000,2023-06-19,"45/146 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","06"
735000,2023-07-26,"6/14 Brake Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","07"
595000,2023-08-16,"8/5 Fourth Avenue BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2023","08"
1110000,2023-05-28,"2036/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2023","05"
1550000,2023-05-28,"16/72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,3,"ApartmentUnitFlat",0,"2023","05"
938000,2023-07-16,"12/45 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","07"
2550000,2023-05-20,"26H/238 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2023","05"
1225000,2023-08-15,"12/202 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","08"
850000,2023-06-12,"10/14 Brake Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2023","06"
1300000,2023-05-25,"1502/6 Second Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","05"
850000,2023-06-27,"2/9 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2023","06"
695000,2023-08-14,"6/1 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","08"
2005000,2023-06-03,"42/146 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","06"
3500000,2023-06-01,"12/29 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",3,3,4,"ApartmentUnitFlat",0,"2023","06"
4100000,2023-07-15,"53 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",6,4,4,"BlockOfUnits",405,"2023","07"
955000,2023-07-13,"3/22 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","07"
3900000,2023-07-26,"46 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",8,4,4,"BlockOfUnits",612,"2023","07"
1150000,2023-07-27,"5/21 Hill Ave BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",809,"2023","07"
755000,2023-07-12,"5/23 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2023","07"
8e+05,2023-05-18,"12/2 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2023","05"
965000,2023-03-08,"7B/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","03"
1205000,2023-03-10,"10D/238 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","03"
850000,2023-03-12,"1/20 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2023","03"
1135000,2023-03-12,"30/70-72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","03"
880000,2023-04-23,"16/4 Park Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","04"
1550000,2023-04-11,"51/114 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","04"
970000,2023-03-16,"8A/3 Second Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","03"
1400000,2023-04-03,"34/170-180 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","04"
790000,2023-03-08,"3/1881 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",1012,"2023","03"
1450000,2023-03-24,"4/59 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",3,1,2,"ApartmentUnitFlat",0,"2023","03"
1400000,2023-05-11,"13B/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","05"
9e+05,2023-04-03,"2047/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2023","04"
767500,2023-05-03,"5/1881 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2023","05"
740000,2023-05-01,"25/1880-1888 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2023","05"
1225000,2023-04-18,"Level 12, 12B/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","04"
813000,2023-04-13,"9/1880-1888 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2023","04"
1030000,2023-04-24,"28/136 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2023","04"
605000,2023-05-07,"1/14 Beelyu Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",1055,"2023","05"
910194,2023-05-02,"2/22 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","05"
1180000,2023-02-02,"2/21 East Street BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2023","02"
965000,2023-01-31,"6B/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","01"
705000,2023-01-30,"3C/3 Second Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","01"
1610000,2023-01-31,"1/24 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2023","01"
760000,2023-02-17,"255/19 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2023","02"
9e+05,2022-12-14,"5A/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","12"
1105000,2022-12-14,"10/100 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","12"
565000,2023-02-16,"34/5 Fourth Avenue BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2023","02"
975000,2023-02-16,"3/72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2023","02"
650000,2023-02-02,"402/220 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2023","02"
1380000,2022-12-14,"24/30 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","12"
3950000,2023-01-15,"33/106-108 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,3,3,"ApartmentUnitFlat",0,"2023","01"
1305000,2022-12-09,"3/55 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2022","12"
1275000,2022-12-21,"2/28 East Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","12"
650000,2022-12-20,"215/19 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2022","12"
777000,2023-02-02,"1047/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",4776,"2023","02"
1800000,2023-02-08,"42/170-180 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2023","02"
4500000,2023-02-11,"51 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",8,4,4,"BlockOfUnits",405,"2023","02"
692000,2023-01-23,"7/182 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2023","01"
4e+06,2023-03-01,"902/112 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,3,2,"ApartmentUnitFlat",0,"2023","03"
940000,2022-10-27,"2056/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","10"
638000,2022-11-03,"2203/220 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",5000,"2022","11"
1595000,2022-11-03,"7/106 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","11"
1790000,2022-11-02,"12/194-198 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2022","11"
810000,2022-11-27,"3/29 West Burleigh Road BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","11"
820000,2022-11-14,"9/19-23 George Street East BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","11"
1600000,2022-10-19,"3/24 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2022","10"
1200000,2022-11-06,"18/2 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","11"
870000,2022-10-20,"36/4 Park Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","10"
780000,2022-10-18,"25/19-23 George Street East BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","10"
1625000,2022-11-28,"9/170 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",3036,"2022","11"
1130000,2022-11-17,"8/28-32 Vantage Point Drive BURLEIGH HEADS","burleigh heads","QLD",4,3,2,"ApartmentUnitFlat",0,"2022","11"
1900000,2022-11-24,"3/45 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",4,3,1,"ApartmentUnitFlat",0,"2022","11"
8e+05,2022-11-07,"4/1927 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","11"
4e+06,2022-11-03,"1701/112 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,3,2,"ApartmentUnitFlat",0,"2022","11"
7e+05,2022-10-31,"21/1880-1888 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","10"
2050000,2022-10-18,"29/146 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2022","10"
850000,2022-12-06,"4/27 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",809,"2022","12"
850000,2022-11-15,"1/27 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","11"
1625000,2022-12-04,"9/170-180 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2022","12"
910000,2022-09-06,"15C/3 Second Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","09"
660000,2022-09-20,"603/1855 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","09"
1225000,2022-09-03,"36/202 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","09"
1050000,2022-08-14,"17B/3 Second Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","08"
1315000,2022-08-16,"7/2 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","08"
930000,2022-09-04,"3D/238 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","09"
1380000,2022-08-18,"7A/238 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","08"
930000,2022-09-20,"38/4 Park Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","09"
760000,2022-08-17,"10/7 First Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","08"
1600000,2022-08-24,"92/45 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","08"
865000,2022-08-17,"9C/3 Second Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","08"
1200000,2022-08-26,"7/68 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",1012,"2022","08"
640000,2022-09-19,"UNIT 3/1911 GOLD COAST HIGHWAY BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",79,"2022","09"
1180000,2022-08-27,"7/170-180 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","08"
1300000,2022-09-28,"23/30-40 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","09"
1190000,2022-10-13,"16/28-32 Vantage Point Drive BURLEIGH HEADS","burleigh heads","QLD",4,3,3,"ApartmentUnitFlat",1,"2022","10"
685000,2022-09-06,"7/1933 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","09"
1110000,2022-09-30,"5/1 Hill Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",1011,"2022","09"
1200000,2022-08-17,"18/82 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","08"
806000,2022-10-02,"3/14 Brake Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","10"
725000,2022-06-29,"331/15 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","06"
775000,2022-06-04,"101/1855 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","06"
650000,2022-07-24,"503/1855 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","07"
820000,2022-06-05,"306/7 West Burleigh Road BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2022","06"
7e+05,2022-06-16,"1/16 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2022","06"
1311000,2022-07-27,"4/29 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","07"
1530000,2022-06-13,"1/100 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",2023,"2022","06"
910000,2022-06-27,"10/4 Park Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","06"
650000,2022-06-17,"45/29 Burleigh Street Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","06"
850000,2022-07-13,"1/3 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",1113,"2022","07"
9e+05,2022-07-01,"2/5 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",176,"2022","07"
740000,2022-07-25,"20/1880-1888 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",96,"2022","07"
2400000,2022-08-04,"48/146 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2022","08"
2548000,2022-06-16,"16/194 - 198 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","06"
1640000,2022-07-21,"2/164 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",1011,"2022","07"
650000,2022-07-17,"7/1931 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","07"
805000,2022-07-25,"802/220 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",5000,"2022","07"
1330000,2022-07-26,"2902/220 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","07"
830000,2022-08-04,"50/4 Park Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",117,"2022","08"
810000,2022-08-10,"19/29A Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","08"
1280000,2022-04-21,"24/202 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","04"
475000,2022-04-15,"49/1921 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2022","04"
1400000,2022-04-30,"20/24 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",2000,"2022","04"
2200000,2022-03-18,"2084/2 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","03"
1380000,2022-04-13,"16B/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","04"
2800000,2022-03-22,"ONE Burleigh Headland Apartment 4 / 1 Nathan Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","03"
770000,2022-03-25,"3/5 Hibiscus Haven BURLEIGH HEADS","burleigh heads","QLD",3,1,1,"ApartmentUnitFlat",539,"2022","03"
720000,2022-05-09,"10/1 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","05"
905000,2022-04-21,"5A/3 Second Avenue BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","04"
767500,2022-06-02,"7/34 Hill Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","06"
612000,2022-03-31,"16/29A Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","03"
8e+05,2022-04-17,"3/34 Hill Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","04"
1900000,2022-05-06,"29E/3 Second Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","05"
655000,2022-05-30,"5/32 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2022","05"
770000,2022-05-02,"15/19-23 George Street East BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","05"
885000,2022-04-26,"11F/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","04"
820000,2022-05-10,"33/1941 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","05"
985000,2022-05-10,"51/4 Park Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","05"
722500,2022-05-20,"27/1880 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","05"
1290000,2022-04-25,"10/45 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","04"
2050000,2022-02-04,"2026/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","02"
780000,2022-01-23,"301/29 Hill Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","01"
8e+05,2022-02-24,"1/1 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","02"
820000,2022-02-01,"5/5 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",114,"2022","02"
1004000,2022-01-24,"6/7 Albert Street BURLEIGH HEADS","burleigh heads","QLD",4,2,2,"ApartmentUnitFlat",0,"2022","01"
865000,2022-01-27,"39/29 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","01"
2425000,2022-01-13,"2082/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","01"
835000,2022-01-20,"3/34 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","01"
1950000,2022-01-18,"10/2 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","01"
1565000,2022-02-08,"1/158 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,1,1,"ApartmentUnitFlat",1012,"2022","02"
2495000,2022-02-20,"19/194-198 The Esplanade Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2022","02"
1375000,2022-02-09,"2073/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","02"
695000,2022-01-31,"18/1880 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","01"
745000,2022-03-17,"901/220 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","03"
8e+05,2022-03-15,"19/19-23 George Street East BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","03"
910000,2022-02-07,"12/6 Fifth Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2022","02"
775500,2022-03-06,"1112/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2022","03"
3175000,2022-03-17,"39/186 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2022","03"
750000,2022-02-28,"3/1931 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","02"
1150000,2022-03-18,"2/28 Bullimah Avenue BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2022","03"
749900,2021-11-02,"7/1969-1971 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2021","11"
2250000,2021-12-02,"Lot 60/72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2021","12"
765000,2021-11-15,"342/15 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2021","11"
940000,2021-12-08,"21/1941 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2021","12"
825000,2021-12-19,"Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2021","12"
3e+06,2021-11-13,"5 Elder Entrance BURLEIGH HEADS","burleigh heads","QLD",13,6,7,"BlockOfUnits",539,"2021","11"
1090000,2021-10-31,"26/72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2021","10"
2180000,2021-11-23,"9/2 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",3,1,1,"ApartmentUnitFlat",0,"2021","11"
815000,2021-11-04,"1/34 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",782,"2021","11"
1263000,2021-11-25,"12/74-76 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2021","11"
930000,2021-11-30,"5/6 Hill Avenue BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2021","11"
