"price","dateSold","address","suburb","state","beds","baths","parking","propertyType","landSize"
"379000","2019-12-12","5/27-33 Mattocks Rd BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","2","Townhouse","0"
"480000","2019-11-17","26/9-15 Harrier Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"599000","2020-01-13","18/67 Doubleview Drive ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
"412000","2020-02-08","27/12 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"450000","2019-12-16","8/7 Lind Avenue PALM BEACH","PALM BEACH","QLD","2","1","1","Townhouse","0"
"420000","2019-12-06","29/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"455000","2020-01-26","5/2 Palma Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","3","2","Townhouse","0"
"362500","2019-12-23","50/2 Coolgardie Street ELANORA","ELANORA","QLD","3","1","2","Townhouse","0"
"855000","2020-02-13","2/43 Magnoli Circuit PALM BEACH","PALM BEACH","QLD","3","2","3","Townhouse","214"
"363000","2020-02-04","6/70 Mattocks Road VARSITY LAKES","VARSITY LAKES","QLD","2","1","1","Townhouse","0"
"312000","2019-10-07","1/5 GREENLANDS DRIVE VARSITY LAKES","VARSITY LAKES","QLD","2","1","2","Townhouse","280"
"245000","2019-10-15","96/170 Bardon Avenue BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"850000","2019-10-13","3/108 Cypress Terrace PALM BEACH","PALM BEACH","QLD","3","3","2","Townhouse","0"
"340000","2019-10-20","39/232 Guineas Creek Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"320500","2019-10-13","54/15 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","2","1","3","Townhouse","0"
"339000","2019-10-15","15/30 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"340000","2019-10-16","16/15 Simpsons Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"413000","2019-10-09","Unit 78/302 Christine Ave VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"350000","2019-11-14","51/5-15 Galeen Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","1","Townhouse","0"
"584000","2019-10-23","1/21 Castello Circuit VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"385000","2019-09-26","80/2 Coolgardie Street ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"428000","2019-11-12","Unit 1/302 Christine Ave VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"443000","2019-11-13","30/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"365000","2019-10-21","20/12 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","1","Townhouse","0"
"300000","2019-11-03","47/160 Bardon Avenue MIAMI","MIAMI","QLD","2","1","1","Townhouse","0"
"350000","2019-10-15","39/15 Simpsons Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"505000","2019-10-10","4/20 Tourangeau Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","3","2","Townhouse","0"
"406000","2019-10-29","4/259 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","1","1","Townhouse","0"
"425000","2019-11-07","5/6 Maranta Street ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"651900","2019-11-09","3/15 Gerona Circuit VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
"440000","2019-09-16","3/6 Winton Terrace VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"372500","2019-08-03","29A/1-7 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","1","1","Townhouse","0"
"375000","2019-09-03","4/2-10 Coolgardie Street ELANORA","ELANORA","QLD","4","2","1","Townhouse","0"
"407500","2019-08-15","68/220 Christine Avenue BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"525000","2019-08-05","1/4 Twenty Sixth Ave PALM BEACH","PALM BEACH","QLD","3","2","2","Townhouse","0"
"395000","2019-08-07","22/2 Cassowary Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"750000","2019-08-11","2/121 Laguna Avenue PALM BEACH","PALM BEACH","QLD","3","2","1","Townhouse","0"
"422000","2019-08-19","3/28 Gerona Circuit VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"555000","2019-07-28","33/11 Shrike Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","3","2","Townhouse","82"
"438500","2019-09-01","25/1 Warbler Parade VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"365000","2019-08-19","10/54 GEMVALE ROAD REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"535000","2019-09-01","54 Tours Way BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","218"
"390000","2019-09-19","2/105 Christine Avenue BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"470000","2019-08-29","1/2 Marciana Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"430000","2019-07-31","6/251 Varsity Parade VARSITY LAKES","VARSITY LAKES","QLD","2","2","2","Townhouse","0"
"665500","2019-08-20","4/1246-1248 Gold Coast Highway PALM BEACH","PALM BEACH","QLD","3","3","1","Townhouse","0"
"437600","2019-09-01","20/1 - 21 Regensberg Close VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"373000","2019-09-12","62/54 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","4","2","1","Townhouse","0"
"420000","2019-09-03","19/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"700000","2019-08-23","5/11 Beachcomber Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"1000000","2019-06-23","Villa 2/4 Fifteenth Avenue PALM BEACH","PALM BEACH","QLD","4","3","4","Townhouse","0"
"376000","2019-06-04","119/43 Murtha Drive ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"775000","2019-07-10","2/9 Magnoli Circuit PALM BEACH","PALM BEACH","QLD","3","2","2","Townhouse","0"
"585000","2019-06-12","10/11 Cezaire Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","3","2","Townhouse","214"
"387000","2019-07-03","91/2 Coolgardie Street ELANORA","ELANORA","QLD","3","1","2","Townhouse","0"
"415000","2019-07-11","36/15 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","1","6","Townhouse","321"
"310000","2019-06-17","ID:3898718/32/31 Simpsons Road ELANORA","ELANORA","QLD","2","1","2","Townhouse","0"
"430000","2019-07-04","3/38 Majorca Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","3","Townhouse","0"
"750000","2019-07-25","2/70 Dawn Parade MIAMI","MIAMI","QLD","3","3","2","Townhouse","0"
"540000","2019-06-24","46/14 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","4","3","2","Townhouse","0"
"390000","2019-06-13","6/280 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","1","1","Townhouse","0"
"467250","2019-06-05","4/254 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"430000","2019-07-08","102/43 Murtha Drive ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
"333000","2019-07-15","28/1 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","1","Townhouse","0"
"305000","2019-07-14","51/15 BRIDGMAN DRIVE REEDY CREEK","REEDY CREEK","QLD","2","1","2","Townhouse","244"
"379000","2019-06-18","28A/1-7 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","2","1","Townhouse","148"
"378000","2019-06-07","145/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"440000","2019-07-20","38/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"320000","2019-07-28","60/30 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","2","1","2","Townhouse","122"
"352000","2019-07-21","21/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"494500","2019-05-16","3/8 Alexandrina Dr VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"385000","2019-04-06","9/232 Guineas Creek Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"662000","2019-03-24","3/2 Beachcomber Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"465000","2019-03-31","4/2 Morea Court VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"441000","2019-04-22","3/3 Glasshouse Dr VARSITY LAKES","VARSITY LAKES","QLD","3","3","2","Townhouse","0"
"415000","2019-05-09","80/19 Carina Peak Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"437500","2019-04-10","112/43 Murtha Drive ELANORA","ELANORA","QLD","3","1","2","Townhouse","88"
"400000","2019-04-16","10/6 LOWOOD COURT VARSITY LAKES","VARSITY LAKES","QLD","3","1","2","Townhouse","0"
"330000","2019-04-14","101/31 Simpsons Road ELANORA","ELANORA","QLD","2","1","6","Townhouse","0"
"435000","2019-03-26","3/2 North Shore Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"565000","2019-05-20","1/51 Tallebudgera Drive PALM BEACH","PALM BEACH","QLD","3","2","1","Townhouse","0"
"295000","2019-04-30","148/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"360000","2019-04-16","86B-2-8 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"580000","2019-04-03","3/18 Tourangeau Crescent VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","183"
"375000","2019-05-22","Coolgardie Street ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"410000","2019-04-16","33/9-15 Harrier Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"255000","2019-04-13","118-170 Bardon Ave BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"387500","2019-04-07","136/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","1","2","Townhouse","135"
"356000","2019-04-30","34A/1-7 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","1","1","Townhouse","0"
"390000","2019-05-29","5/249 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","3","2","Townhouse","0"
"450000","2019-02-19","4/28 Gerona Circuit VARSITY LAKES","VARSITY LAKES","QLD","3","3","2","Townhouse","0"
"1160000","2019-02-14","17 Walker Avenue PALM BEACH","PALM BEACH","QLD","6","4","2","Townhouse","0"
"297000","2019-03-20","82/30 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","3","1","2","Townhouse","0"
"361000","2019-03-13","20/5 Greenlands Drive VARSITY LAKES","VARSITY LAKES","QLD","3","1","2","Townhouse","0"
"445000","2019-02-07","26/12-16 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","128"
"490000","2019-02-28","25/13 Shrike Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","1","Townhouse","0"
"465000","2019-03-05","4/2 Marciana Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"327000","2019-02-17","28/31 Simpsons Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"422000","2019-02-05","31/9-15 Harrier Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","2","Townhouse","0"
"453000","2019-03-19","1/105 Christine Avenue BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","116"
"452500","2019-02-24","4/16 Sapphire Place ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
"729000","2019-02-21","11/27-33 Beachcomber Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"470000","2019-03-10","96/19 Carina Peak Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"385000","2019-03-14","29/15 Simpsons Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"455000","2019-03-18","1/1 Winton Terrace VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"418000","2019-03-12","5/10-12 Warbler Parade VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"438000","2019-03-24","43/2 Cassowary Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","132"
"355000","2019-03-05","51/35a Grevillea Drive VARSITY LAKES","VARSITY LAKES","QLD","2","1","1","Townhouse","0"
"365000","2019-03-10","71A/1-7 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","77"
"330000","2019-03-17","115/170 Bardon Avenue BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"547000","2018-12-20","21/31 Port Peyra Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"695000","2018-12-12","36/36-42 Beachcomber Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"400000","2018-12-26","34/2 Cassowary Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"425000","2018-12-05","2/7 Cotinga Crescent BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"535000","2019-01-22","3/117 Bayswater Avenue VARSITY LAKES","VARSITY LAKES","QLD","4","3","2","Townhouse","0"
"475000","2018-12-19","11/18 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"360000","2018-12-16","40/232 GUINEAS CREEK ROAD ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
"380000","2018-11-22","2/6 Pontoon Place VARSITY LAKES","VARSITY LAKES","QLD","2","1","2","Townhouse","0"
"355000","2019-01-06","9/5 Galeen Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","1","Townhouse","0"
"438000","2018-12-06","1/6 Imperia Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","158"
"352000","2019-01-29","3/1 Bridgman Dve REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"455000","2019-01-21","2/18 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","4","2","1","Townhouse","0"
"309000","2018-12-20","15/1 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","1","Townhouse","0"
"400000","2018-12-06","2/11 Cupania Place ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
"550000","2018-12-18","50 Barcelona Way BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"470000","2018-12-17","32 South Bay Drive VARSITY LAKES","VARSITY LAKES","QLD","3","1","1","Townhouse","0"
"442500","2019-01-06","68/1 Warbler Parade VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","132"
"451000","2019-01-22","4/18 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"372000","2019-01-21","88/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"410000","2019-02-04","1/3 Lowood Court VARSITY LAKES","VARSITY LAKES","QLD","2","1","2","Townhouse","0"
"765000","2018-11-18","4/44 Fourth Avenue PALM BEACH","PALM BEACH","QLD","3","3","2","Townhouse","0"
"327500","2018-09-24","58/31 Simpsons Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"517500","2018-10-18","1/31 North Shore Ave VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"470000","2018-10-15","6/2 Tourangeau Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"528000","2018-11-01","Unit 13/26-28 Dunlin Dr BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","1","Townhouse","0"
"395000","2018-10-11","7/5 Greenlands Drive VARSITY LAKES","VARSITY LAKES","QLD","3","1","1","Townhouse","0"
"485000","2018-11-12","26/13 Shrike Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","1","Townhouse","0"
"450000","2018-10-22","2/42 Frascott Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"575000","2018-10-10","137 VARSITY PARADE VARSITY LAKES","VARSITY LAKES","QLD","2","1","2","Townhouse","0"
"551000","2018-10-17","6/181-183 Cypress Terrace PALM BEACH","PALM BEACH","QLD","3","2","1","Townhouse","0"
"410000","2018-09-21","81/54 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","3","2","1","Townhouse","139"
"390000","2018-11-04","44/10-14 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"427500","2018-10-29","93/43 Murtha Drive ELANORA","ELANORA","QLD","3","1","3","Townhouse","0"
"511000","2018-11-11","32/2 Cassowary Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","1","Townhouse","148"
"469000","2018-10-17","127/2 Coolgardie Street ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"465000","2018-10-28","27/105 Christine Avenue BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","2","Townhouse","0"
"730000","2018-11-14","1/86 Palm Beach Avenue PALM BEACH","PALM BEACH","QLD","4","2","2","Townhouse","0"
"540000","2018-11-15","4/12 Sapphire Place ELANORA","ELANORA","QLD","3","1","2","Townhouse","0"
"370000","2018-11-03","70/15 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","1","1","Townhouse","279"
"460000","2018-11-04","17/2 Coolgardie Street ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"490000","2018-09-16","6/8 Alexandrina Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","218"
"368500","2018-08-26","4/5 Pontoon Place VARSITY LAKES","VARSITY LAKES","QLD","3","1","1","Townhouse","0"
"415000","2018-08-16","8/2 Cassowary Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","1","Townhouse","0"
"459500","2018-09-02","32/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"465000","2018-08-19","43/9-15 Harrier Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"501000","2018-09-10","20 Emily Way VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"362000","2018-08-05","5/27-33 Mattocks Road BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","2","Townhouse","0"
"430000","2018-09-05","166/2 Coolgardie Street ELANORA","ELANORA","QLD","2","2","1","Townhouse","0"
"377500","2018-08-12","14/5 Greenlands Drive VARSITY LAKES","VARSITY LAKES","QLD","3","1","1","Townhouse","0"
"580000","2018-08-02","12/2-18 Beachcomber Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","2","Townhouse","0"
"347000","2018-08-28","82/5 Greenlands Drive VARSITY LAKES","VARSITY LAKES","QLD","3","1","1","Townhouse","0"
"400000","2018-08-14","2/38 MAJORCA Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"467500","2018-08-12","10 Lakefront Crescent VARSITY LAKES","VARSITY LAKES","QLD","2","1","1","Townhouse","0"
"315000","2018-09-11","33/30 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","2","1","1","Townhouse","0"
"415000","2018-08-21","6/323 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"395000","2018-08-23","2/10 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","1"
"534900","2018-09-01","2/109 Townson Avenue PALM BEACH","PALM BEACH","QLD","2","1","1","Townhouse","0"
"315000","2018-08-26","10/30 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","3","1","1","Townhouse","0"
"510000","2018-09-02","1/276 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","1","2","Townhouse","0"
"395000","2018-09-12","57/5-15 Galeen Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","1","Townhouse","0"
"395000","2018-07-15","1/38 Majorca Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","159"
"360000","2018-06-28","10/6 Cardona Court REEDY CREEK","REEDY CREEK","QLD","3","1","1","Townhouse","0"
"465000","2018-07-10","6/45 Hillridge Crescent VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
"590000","2018-06-28","1/15 Miami Shore Parade MIAMI","MIAMI","QLD","2","2","2","Townhouse","0"
"512500","2018-07-16","1/9 Magenta Drive VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
"447000","2018-07-01","3/267 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"366000","2018-07-09","41/232 Guineas Creek Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"460000","2018-07-31","3/19 Rees Court ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
"320000","2018-06-24","53/1 BRIDGMAN DRIVE REEDY CREEK","REEDY CREEK","QLD","3","1","1","Townhouse","0"
"650000","2018-06-28","1/27-33 Beachcomber Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"551000","2018-06-25","Unit 3/25 Barbet Pl BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"427000","2018-07-18","1 Warbler Pde VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"323000","2018-07-23","24/31 Simpsons Road ELANORA","ELANORA","QLD","2","2","1","Townhouse","0"
"465000","2018-07-02","96/19 Carina Peak Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","178"
"340000","2018-06-21","14/5-15 Galeen Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","1","Townhouse","0"
"475000","2018-06-25","8/2 EMILY WAY VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"455000","2018-07-18","51 South Bay Drive VARSITY LAKES","VARSITY LAKES","QLD","2","1","1","Townhouse","0"
"454000","2018-07-20","18/18 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"402000","2018-07-22","14/10 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","1"
"375000","2018-08-01","3/9 Daisy Street ELANORA","ELANORA","QLD","2","1","1","Townhouse","0"
"435000","2018-05-30","2/13 Cupania Place ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
